Handle,Title,"Body (HTML)",Vendor,"Standardized Product Type","Custom Product Type",Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Inventory Policy","Variant Price","Variant Compare At Price","Image Src"
hen-double-seater-rocker,"Hen Double Seater Rocker","Dimension - 130 x 35 x 60 CM
Recommended Age : 2-6 years old
Fun, rocking action for up to 2/3 children at a time
Stable base, comfortable seats and easy grip handles ensure a smooth and secure rocking ride
Perfect teeter-totter for indoor or outdoor use
May help little ones develop gross motor and interactive skills                                     
                                    
                                                                                    
                            
                            
                                    Description
                                Remember how you used to have so much fun on the teeter totter at your childhood playground? Now you can experience the same excitement with this classic  Teeter Totter.The adorable two and a half foot whale provides fun, rocking action for up to 2/3 children at a time. The stable base, comfortable seats and easy grip handles ensure a smooth and secure rocking ride The perfect teeter totter for indoor or outdoor use May help develop gross motor and interactive skills. Cleans up easily with soap and water.","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,110.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147927573139026SHA-XRD-1B4673.jpg?v=1581542098
green-caterpillar-rocker-n-chair-in-1,"Green Caterpillar Rocker n Chair in 1","Dimension - 120 x 120 x 95 CM
Easily converts from rocker to chair
Made from UV-protected plastic
Can be used indoors and outdoors
Recommended Age - 18 months to 3 years                                     
                                    
                                                                                    
                            
                            
                                    Description
                                Green Caterpillar Rocker n Chair easily converts from a rocker to a chair.","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,120.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147927360259070SHA-16100.jpg?v=1581624277
horse-double-seater-rocker,"Horse Double Seater Rocker","Dimension - 125 x 40 x 45 CM
Recommended Age : 2-6 years old
Fun, rocking action for up to 2 children at a time
Stable base, comfortable seats and easy grip handles ensure a smooth and secure rocking ride
Perfect teeter-totter for indoor or outdoor use
May help little ones develop gross motor and interactive skills                                     
                                    
                                                                                    
                            
                            
                                    Description
                                Remember how you used to have so much fun on the teeter totter at your childhood playground? Now you can experience the same excitement with this classic  Teeter Totter.The adorable two and a half foot whale provides fun, rocking action for up to 2 children at a time. The stable base, comfortable seats and easy grip handles ensure a smooth and secure rocking ride The perfect teeter totter for indoor or outdoor use May help develop gross motor and interactive skills. Cleans up easily with soap and water.","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,110.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147927545663138SHA-15-065.jpg?v=1581542119
red-fish-double-seater-rocker,"Red Fish Double Seater Rocker","Dimension - 125 x 40 x 60 CM
Fun, rocking action for up to 2 children at a time
Stable base, comfortable seats and easy grip handles ensure a smooth and secure rocking ride
Perfect teeter-totter for indoor or outdoor use
May help little ones develop gross motor and interactive skills
Recommended Age : 2-6 years old                                     
                                    
                                                                                    
                            
                            
                                    Description
                                Remember how you used to have so much fun on the teeter totter at your childhood playground? Now you can experience the same excitement with this classic  Teeter Totter.The adorable two and a half foot whale provides fun, rocking action for up to 2 children at a time. The stable base, comfortable seats and easy grip handles ensure a smooth and secure rocking ride The perfect teeter totter for indoor or outdoor use May help develop gross motor and interactive skills. Cleans up easily with soap and water.","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,110.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147927529207693SHA-15-063.jpg?v=1581543209
yellow-rocking-elephant-for-toddlers,"Rocking Elephant for Toddlers","Dimension - 68 x 30 x 43 cm
Meterial - Imported PE, High Quality, Eco-friendly
No sharpe Edge, Stable,Safe for Kids
Design - Simple and Classic Design
Hight Weight Bearing - upto 70kg
Anti-falling Basement
Train bodies for balance and coordination
Recommended age - 1-5 years old


A rocking Elephant with contemporary style! This fun, bright rocking Elephant will liven up any bedroom or playroom. This rocking Elephant is just the right size for toddlers, and the smooth edges and easy-to-clean surface make it a favorite choice of moms.","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,80.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147682295423727SHA-YF-0704.jpg?v=1581543695
little-rocking-elephant,"Little Rocking Elephant","Dimension - 84 x 30 x 44 CM
Perfect for small indoor or outdoor play areas
Seat is designed to keep kids from falling forward or back
Colors are more bright and unfading
Has good impact strength, anti-cracking
There have single seat and double seats
Recommended Age : 3-8 Year old





Description
This childhood classic has been updated with solid plastic construction, so you can be sure that this will be one toy that is going to last. The vibrant plastic body is also easy to clean, and minimizes sharp edges. Get your little one to the starting gate and get ready to rock!","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,80.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147927509040451SHA-XRD-1B4698.jpg?v=1581542545
colored-fish-rocker,"Colored Fish Rocker","Colors : Red, Green , Yellow, Orange
Dimension - 100 x 40 x 89 CM
Low-mount seat with high contoured seat back
Textured runners create the perfect foot rest
Easy-grip handles and smooth rounded corners
Unique roof adds to the sense of security





Description
Ride the waves of fun in this unique ride-in rocker. With a high seatback, comfortable foot rails, and an easy-grip handle, your child will feel extra secure as they rock away.","Tejiy Toys","Apparel & Accessories > Clothing","Kids Rockers",true,,,,,continue,150.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/147927577352363SHA-XRD-1B4722.jpg?v=1581541539
starballs-inflated-ball-kitties-14cm,"Starballs Inflated Ball Kitties 14cm","Description
                                Starballs Inflated Ball Kitties 14cm",FGI,"Apparel & Accessories > Clothing",kidsballs,true,,,,,continue,7.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260537382975711-884.jpg?v=1581625597
starballs-soccer-ball-orange-gold-23cm,"Starballs Soccer Ball Orange Gold 23cm","Description
                                Starballs Soccer Ball Orange Gold 23cm",FGI,"Apparel & Accessories > Clothing",kidsballs,true,,,,,continue,25.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260295139166610-912.jpg?v=1581543392
starballs-leather-basketball-brown-black,"Starballs Leather Basketball Brown Black","Description
                                Starballs Leather Basketball Brown Black",FGI,"Apparel & Accessories > Clothing",kidsballs,true,,,,,continue,39.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260293240067437-330.jpg?v=1581625657
starballs-water-polo-ball-21cm,"Starballs Water Polo Ball 21cm","A 21cm Ball for Kids play, the best multiplayer toy. In 2 colors - yellow and orange",FGI,"Apparel & Accessories > Clothing",kidsballs,true,Color,Yellow,,,continue,44.00,15.75,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260500121911410-020_y.jpg?v=1581625676
starballs-inflated-ball-ladybird-of-the-field,"Starballs Inflated Ball Ladybird of the Field","Description
Starballs Inflated Ball Ladybird of the Field",FGI,"Apparel & Accessories > Clothing",kidsballs,true,,,Size,14cm,continue,7.00,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260542241075011-2555.jpg?v=1581625740
starballs-super-score-ball-red-23cm,"Starballs Super Score Ball Red 23cm","Description
                                Starballs Super Score Ball Red 23cm",FGI,"Apparel & Accessories > Clothing",kidsballs,true,,,,,continue,9.50,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260497073804110-890R.jpg?v=1581543395
starballs-beach-volleyball-flou-2021cm,"Starballs Beach Volleyball Flou 21cm","The ball is indispensable for lovers of outdoor games and outdoor activities, and if it is decorated with colorful images, enjoy the game even more!
Features:

Develops coordination.
Promotes physical development of the child.

Overview:Product Dimensions: 21 x 21 x 21 cmPackage Dimensions: 31 x 33 x 18 cmWeight: 0.5KGShipping Weight: 0.8KGRecommended Age: Suitable for 5 years &amp; above",FGI,"Apparel & Accessories > Clothing",kidsballs,true,,,,,continue,15.75,,https://cdn.shopify.com/s/files/1/0076/7167/6986/products/15260501307797210-019.jpg?v=1581625776
